product_id,time_id,customer_id,promotion_id,store_id,store_sales,store_cost,unit_sales
908,754,5536,0,10,1.3800,0.6072,2.0000
1257,754,5536,0,10,3.8800,1.8236,2.0000
209,754,5536,0,10,5.6100,2.0196,3.0000
652,754,5536,0,10,3.3400,1.0688,2.0000
881,754,5536,0,10,5.4300,1.8462,3.0000
924,754,5536,0,10,8.1000,2.9970,3.0000
375,754,2063,0,10,6.8700,3.0228,3.0000
1297,754,2063,0,10,3.3200,1.0956,2.0000
1234,754,2063,0,10,1.6800,0.7056,3.0000
691,754,2063,0,10,8.5500,4.1895,3.0000
348,754,2063,0,10,4.9200,2.2632,4.0000
964,754,2063,0,10,5.9700,2.0298,3.0000
721,754,4250,0,10,6.7800,3.0510,3.0000
1071,754,4250,0,10,7.9200,2.9304,3.0000
22,754,4250,0,10,9.1600,3.2976,4.0000
51,754,4250,0,10,2.9400,1.0290,2.0000
694,754,4250,0,10,11.8000,4.8380,4.0000
185,754,1325,0,10,1.7100,0.7011,3.0000
295,754,1325,0,10,6.2400,2.6832,2.0000
378,754,1325,0,10,3.3300,1.5318,3.0000
128,754,1325,0,10,2.1200,0.7632,4.0000
974,754,1325,0,10,3.1600,0.9796,4.0000
286,754,1325,0,10,4.2600,1.4484,3.0000
1207,754,1325,0,10,7.5600,2.7972,4.0000
1311,754,8287,0,10,9.6600,2.9946,3.0000
103,754,8287,0,10,2.8500,0.8835,3.0000
198,754,8287,0,10,3.6800,1.5824,4.0000
641,754,8287,0,10,11.9400,4.2984,3.0000
1284,754,8287,0,10,4.8600,1.7010,2.0000
1425,754,8287,0,10,8.7200,3.4880,4.0000
150,754,8287,0,10,6.9000,3.2430,2.0000
1464,754,5071,0,10,8.8800,3.0192,3.0000
761,754,5071,0,10,3.4000,1.4620,2.0000
899,754,5071,0,10,5.7600,2.2464,3.0000
1315,754,5071,0,10,7.1200,2.9904,4.0000
67,754,5071,0,10,5.5800,2.5110,3.0000
26,754,2481,0,10,2.6400,0.8184,3.0000
376,754,2481,0,10,9.0800,2.9964,4.0000
280,754,1614,0,10,5.4300,2.3349,3.0000
443,754,1614,0,10,3.9900,1.7157,3.0000
686,754,1614,0,10,3.6400,1.7472,2.0000
370,754,1614,0,10,3.6800,1.2880,4.0000
1318,754,1614,0,10,2.7900,1.3113,3.0000
31,754,1614,0,10,3.1000,1.4260,2.0000
47,754,1614,0,10,10.2800,3.2896,4.0000
70,754,2862,0,10,2.9100,1.4259,3.0000
659,754,2862,0,10,9.6300,3.0816,3.0000
37,754,2862,0,10,3.1800,1.3038,2.0000
759,754,2862,0,10,7.5600,3.6288,4.0000
1295,754,2862,0,10,5.5500,1.6650,3.0000
1238,754,1013,0,10,5.8800,2.2344,4.0000
256,754,1013,0,10,7.9500,3.1800,3.0000
499,754,1013,0,10,11.8400,5.2096,4.0000
183,754,1013,0,10,9.6400,3.1812,4.0000
1132,754,1013,0,10,6.6400,3.2536,4.0000
988,754,1013,0,10,14.4400,4.4764,4.0000
705,754,7700,0,10,2.6400,1.1616,3.0000
709,754,7700,0,10,2.2800,0.9348,4.0000
1525,754,7700,0,10,11.7900,5.7771,3.0000
223,754,7700,0,10,6.3800,2.4882,2.0000
599,754,7700,0,10,6.9600,2.5056,3.0000
1441,754,7700,0,10,5.2400,1.6768,4.0000
270,754,4250,0,10,6.7200,2.1504,3.0000
1545,754,670,0,10,9.1600,4.2136,4.0000
969,754,3870,0,10,3.5200,1.6896,2.0000
1451,754,3870,0,10,3.2400,1.1664,2.0000
3,754,3870,0,10,1.6600,0.7968,2.0000
87,754,3870,0,10,5.3400,2.4564,3.0000
1395,754,3870,0,10,8.8500,4.0710,3.0000
586,754,3870,0,10,2.8400,0.9088,2.0000
1455,754,3870,0,10,5.0600,2.2264,2.0000
1136,754,1550,0,10,14.4400,4.4764,4.0000
1020,754,1550,0,10,2.0400,0.6732,4.0000
1369,754,1550,0,10,13.5200,5.6784,4.0000
1465,754,1550,0,10,5.5800,2.1762,2.0000
350,754,1550,0,10,3.2600,1.1410,2.0000
192,733,8534,764,10,3.0400,1.2160,2.0000
302,733,8534,764,10,10.3500,3.7260,3.0000
385,733,8534,764,10,6.2400,2.4336,4.0000
136,733,8534,764,10,7.7400,3.7152,2.0000
885,733,8534,764,10,5.5200,2.4288,4.0000
1340,733,8534,764,10,10.2800,4.7288,4.0000
1118,733,8534,764,10,8.7900,4.3071,3.0000
322,733,4250,764,10,5.9600,2.2648,2.0000
672,733,4250,764,10,10.0200,3.7074,3.0000
1181,733,4250,764,10,5.3100,2.3364,3.0000
423,733,5053,764,10,4.4100,2.1168,3.0000
440,733,5053,764,10,2.6800,1.2864,4.0000
490,733,1836,764,10,4.9500,1.6335,3.0000
240,733,1836,764,10,2.5800,0.8772,3.0000
989,733,1836,764,10,1.6800,0.6216,2.0000
546,733,8534,764,10,8.3400,3.0024,3.0000
802,733,8534,764,10,8.9700,3.8571,3.0000
1179,733,8534,764,10,10.5200,4.4184,4.0000
463,733,8534,764,10,2.5000,1.0250,2.0000
1052,733,8534,764,10,4.2000,1.3860,3.0000
430,733,8534,764,10,5.4000,2.1600,3.0000
1152,733,8534,764,10,7.8900,2.9982,3.0000
1348,733,9191,764,10,7.4100,3.6309,3.0000
1497,733,9191,764,10,9.8700,3.7506,3.0000
1048,733,9191,764,10,6.6300,2.2542,3.0000
1252,733,9191,764,10,6.8400,2.4624,3.0000
1468,733,9191,764,10,5.0400,2.2176,4.0000
405,733,9191,764,10,11.0700,3.7638,3.0000
1208,733,9191,764,10,8.6100,4.2189,3.0000
1431,733,2063,764,10,8.4600,2.6226,3.0000
1248,733,2063,764,10,9.9900,3.1968,3.0000
239,733,2063,764,10,6.6300,2.3205,3.0000
149,733,2063,764,10,9.9600,4.3824,4.0000
832,733,2063,764,10,6.4800,2.2032,2.0000
343,733,2063,764,10,6.9000,2.1390,3.0000
665,733,2063,764,10,4.7100,1.6014,3.0000
842,733,2063,764,10,6.4000,2.7520,2.0000
735,733,1836,764,10,4.4100,1.6317,3.0000
606,733,1836,764,10,7.9500,3.5775,3.0000
263,733,1836,764,10,11.4000,3.9900,3.0000
879,733,1836,764,10,3.3300,1.2321,3.0000
590,733,1836,764,10,5.7900,2.2581,3.0000
313,733,1836,764,10,8.5500,4.1040,3.0000
203,733,8821,764,10,2.5200,0.7812,4.0000
1079,733,2439,764,10,6.6300,1.9890,3.0000
1549,733,2439,764,10,6.0800,2.5536,4.0000
573,733,5975,764,10,13.5600,5.5596,4.0000
363,733,5975,764,10,3.6400,1.7108,2.0000
677,733,5975,764,10,11.8400,4.7360,4.0000
27,733,5975,764,10,10.6000,4.1340,4.0000
417,733,5975,764,10,8.1600,3.5904,3.0000
394,733,5975,764,10,9.3900,3.3804,3.0000
710,733,7176,764,10,5.9500,2.1420,5.0000
1486,733,7176,764,10,3.5600,1.7444,2.0000
716,733,7176,764,10,7.2400,2.4616,4.0000
1053,733,7176,764,10,7.4000,2.9600,4.0000
1142,733,1183,764,10,5.9000,2.7140,2.0000
188,733,1183,764,10,10.3200,3.1992,4.0000
1169,733,5053,764,10,8.9400,3.3972,3.0000
520,733,5053,764,10,8.4000,4.0320,3.0000
909,733,5053,764,10,4.6500,2.2785,3.0000
984,733,5053,764,10,2.4300,0.7776,3.0000
1466,733,5053,764,10,5.4000,1.8900,3.0000
663,733,5172,764,10,5.2800,1.9536,3.0000
1460,733,8752,764,10,6.3900,2.0448,3.0000
524,733,3419,764,10,5.2200,2.6100,3.0000
873,733,3419,764,10,7.0500,2.2560,3.0000
1383,733,3419,764,10,10.3600,4.2476,4.0000
268,733,3419,764,10,3.4600,1.0726,2.0000
1543,733,1550,764,10,7.4400,3.7200,3.0000
201,733,1550,764,10,6.7500,2.7675,3.0000
697,733,1550,764,10,5.3200,2.5004,4.0000
1500,733,1550,764,10,9.6400,3.7596,4.0000
1477,733,1550,764,10,8.1000,3.0780,3.0000
401,733,1550,764,10,2.1000,0.7770,3.0000
98,733,1550,764,10,7.3200,3.1476,4.0000
1319,733,5605,764,10,6.7200,2.3520,4.0000
443,733,5605,764,10,3.9900,1.2369,3.0000
1513,733,5605,764,10,5.7000,2.2800,3.0000
277,733,5605,764,10,7.2300,3.5427,3.0000
454,733,5605,764,10,3.7200,1.6740,4.0000
337,733,5605,764,10,2.2500,1.0575,3.0000
687,733,5605,764,10,4.8500,2.4250,5.0000
1363,733,8752,764,10,7.9800,2.6334,3.0000
726,733,8752,764,10,6.4200,2.0544,2.0000
250,733,8752,764,10,10.3600,3.3152,4.0000
64,733,5318,764,10,4.8300,1.7388,3.0000
1067,733,5318,764,10,5.2200,2.1402,3.0000
31,733,5318,764,10,6.2000,2.9760,4.0000
1167,733,5318,764,10,9.4000,4.3240,4.0000
1289,733,5318,764,10,3.6300,1.6335,3.0000
507,733,5318,764,10,7.5900,3.4155,3.0000
518,733,5605,764,10,2.7200,1.3600,2.0000
534,733,5605,764,10,13.5200,6.6248,4.0000
584,733,2697,764,10,10.3600,3.5224,4.0000
335,733,2697,764,10,11.2200,3.9270,3.0000
1083,733,2697,764,10,1.5000,0.5850,3.0000
737,733,2229,764,10,2.5600,0.9216,2.0000
1407,733,2229,764,10,1.8900,0.7371,3.0000
1370,733,2229,764,10,11.9000,5.8310,5.0000
654,733,2229,764,10,8.6800,3.8192,4.0000
99,733,2229,764,10,7.0800,3.2568,3.0000
621,733,2229,764,10,5.5600,2.7244,4.0000
199,733,2229,764,10,6.6800,2.9392,4.0000
321,733,2229,764,10,9.6400,3.3740,4.0000
132,733,3762,764,10,7.6800,2.8416,4.0000
521,733,3762,764,10,14.5200,6.0984,4.0000
498,733,3762,764,10,10.2000,4.8960,4.0000
981,733,3762,764,10,6.3500,2.2225,5.0000
1091,733,3762,764,10,17.8000,6.0520,5.0000
1211,733,8287,764,10,11.3700,5.2302,3.0000
375,733,8287,764,10,6.8700,2.2671,3.0000
252,733,8821,764,10,8.1300,3.9024,3.0000
435,733,1183,764,10,5.6600,2.6602,2.0000
1144,733,1183,764,10,2.5500,0.9180,3.0000
1301,733,9316,764,10,2.8200,1.2972,3.0000
1251,733,9316,764,10,10.7400,4.8330,3.0000
1400,733,9316,764,10,2.5800,1.1610,3.0000
951,733,9316,764,10,7.7200,2.3932,4.0000
1155,733,9316,764,10,7.5200,3.2336,4.0000
1371,733,9316,764,10,4.9400,2.0254,2.0000
308,733,9316,764,10,4.3600,1.7876,2.0000
1411,733,9197,764,10,7.6000,2.3560,4.0000
654,733,9197,764,10,6.5100,3.1899,3.0000
837,733,1836,764,10,4.8600,2.1870,3.0000
1480,733,1836,764,10,2.8800,0.9792,2.0000
1524,733,1836,764,10,5.0400,2.2176,4.0000
248,733,1836,764,10,1.7200,0.6880,2.0000
958,733,1836,764,10,4.0800,1.7136,3.0000
914,733,7614,764,10,7.3800,3.1734,3.0000
105,733,7614,764,10,11.1600,5.0220,3.0000
974,733,7614,764,10,3.1600,1.0744,4.0000
338,733,7614,764,10,1.7100,0.7524,3.0000
1420,733,7614,764,10,5.1900,2.3874,3.0000
1291,733,7614,764,10,9.2000,4.4160,4.0000
382,733,3761,764,10,4.8600,2.1870,3.0000
558,733,3761,764,10,1.6000,0.7520,2.0000
539,733,3761,764,10,14.9600,5.3856,4.0000
888,733,3761,764,10,1.7600,0.5456,2.0000
984,733,3761,764,10,3.2400,1.5228,4.0000
1427,733,3761,764,10,13.0800,3.9240,4.0000
228,732,8534,764,10,3.2800,1.6400,4.0000
683,732,8534,764,10,8.6400,3.7152,4.0000
461,732,8534,764,10,8.1600,3.0192,3.0000
1543,732,8534,764,10,9.9200,4.1664,4.0000
1000,732,8534,764,10,8.0700,3.8736,3.0000
1070,732,8534,764,10,7.0200,2.8080,2.0000
365,732,9316,764,10,7.9200,2.9304,2.0000
248,732,9316,764,10,2.5800,0.9288,3.0000
598,732,9316,764,10,3.0400,1.2768,2.0000
1107,732,9316,764,10,8.1000,2.6730,3.0000
1063,732,1550,764,10,12.7200,4.1976,4.0000
1267,732,1550,764,10,3.2000,1.3440,2.0000
23,732,1550,764,10,5.2500,1.6800,3.0000
112,732,1425,764,10,4.5200,1.6272,4.0000
249,732,1425,764,10,4.7700,2.0511,3.0000
665,732,1425,764,10,4.7100,1.9311,3.0000
561,732,1425,764,10,1.5400,0.6160,2.0000
46,732,1425,764,10,10.3200,4.1280,3.0000
1188,732,6812,764,10,3.5800,1.5394,2.0000
139,732,6812,764,10,3.5800,1.6826,2.0000
582,732,6812,764,10,11.4000,4.2180,3.0000
811,732,6812,764,10,5.9400,1.9008,2.0000
855,732,6812,764,10,7.2300,2.5305,3.0000
509,732,2229,764,10,7.6000,2.6600,4.0000
592,732,2229,764,10,7.4400,3.0504,3.0000
342,732,2229,764,10,4.5000,1.4850,3.0000
1091,732,2229,764,10,14.2400,4.5568,4.0000
403,732,2229,764,10,4.6500,1.4415,3.0000
652,732,4235,764,10,6.6800,3.2064,4.0000
575,732,4235,764,10,5.6200,2.6976,2.0000
392,732,4235,764,10,3.9000,1.3260,3.0000
941,732,4235,764,10,11.8500,4.5030,3.0000
852,732,4235,764,10,2.7600,0.9936,4.0000
1534,732,4235,764,10,5.5600,2.0016,2.0000
12,732,534,764,10,4.6200,2.0790,3.0000
921,732,534,764,10,2.7000,1.0800,2.0000
166,732,534,764,10,4.9400,2.0748,2.0000
1287,732,534,764,10,2.8000,1.2600,2.0000
212,732,534,764,10,6.6400,2.3240,4.0000
322,732,534,764,10,8.9400,2.7714,3.0000
405,732,534,764,10,11.0700,3.6531,3.0000
1348,732,5053,764,10,4.9400,1.8278,2.0000
445,732,5053,764,10,13.8400,4.7056,4.0000
1181,732,5053,764,10,7.0800,2.5488,4.0000
1358,732,5053,764,10,4.2000,1.9320,2.0000
945,732,4235,764,10,6.8400,2.3256,3.0000
895,732,4235,764,10,2.6000,1.0400,4.0000
1045,732,4235,764,10,7.4000,3.4040,2.0000
596,732,4235,764,10,1.9200,0.7488,3.0000
386,732,4235,764,10,8.9200,3.3896,4.0000
236,732,7279,764,10,5.4300,2.0091,3.0000
1052,732,7279,764,10,4.2000,1.8060,3.0000
163,732,7279,764,10,9.5200,3.3320,4.0000
126,732,7279,764,10,4.8300,2.3184,3.0000
1162,732,1425,764,10,4.7700,1.4787,3.0000
246,732,1425,764,10,6.4200,2.4396,2.0000
1434,732,1425,764,10,3.7200,1.8600,4.0000
159,732,1425,764,10,3.4200,1.4706,2.0000
932,732,8166,764,10,4.7700,1.7649,3.0000
909,732,8166,764,10,3.1000,1.4570,2.0000
1392,732,8166,764,10,2.4900,1.1952,3.0000
1215,732,1641,764,10,4.3800,1.4892,3.0000
61,732,1641,764,10,2.2200,1.1100,3.0000
443,732,4284,764,10,2.6600,0.9576,2.0000
1232,732,4284,764,10,4.5200,1.5820,4.0000
11,732,4284,764,10,10.5300,4.9491,3.0000
1386,732,4284,764,10,3.2800,1.1152,2.0000
377,732,4284,764,10,10.5000,3.5700,5.0000
1432,732,4284,764,10,3.6000,1.1880,2.0000
556,732,4284,764,10,6.5000,2.5350,2.0000
424,732,9743,764,10,4.3500,1.4790,3.0000
120,732,9743,764,10,4.5200,1.4916,2.0000
204,732,9743,764,10,6.4000,2.4960,4.0000
1512,732,9743,764,10,1.6200,0.7290,3.0000
703,732,9743,764,10,8.9100,3.3858,3.0000
14,732,9743,764,10,3.8600,1.4282,2.0000
936,732,9743,764,10,8.3400,3.5862,3.0000
873,732,9743,764,10,9.4000,3.1960,4.0000
1056,732,2481,764,10,11.7200,3.7504,4.0000
1339,732,2481,764,10,2.6200,0.9956,2.0000
491,732,2481,764,10,10.5300,4.4226,3.0000
1479,732,2481,764,10,4.3800,1.8396,3.0000
803,732,2481,764,10,10.5300,4.9491,3.0000
1273,732,2481,764,10,9.9300,3.2769,3.0000
416,732,1325,764,10,13.2800,5.3120,4.0000
127,732,1325,764,10,8.7000,4.2630,5.0000
1409,732,1325,764,10,2.1200,0.6572,4.0000
267,732,1325,764,10,3.3200,1.1288,4.0000
576,732,1325,764,10,2.1000,0.8820,3.0000
61,732,1325,764,10,3.7000,1.1840,5.0000
50,732,1325,764,10,15.8000,7.7420,4.0000
1086,732,8534,764,10,7.5900,2.7324,3.0000
90,732,8534,764,10,1.5400,0.4774,2.0000
693,732,8534,764,10,5.9700,2.9253,3.0000
1269,732,8534,764,10,7.9400,3.0172,2.0000
4,732,2439,764,10,10.9200,4.9140,3.0000
1339,732,2439,764,10,2.6200,1.2576,2.0000
863,732,2439,764,10,11.9200,4.4104,4.0000
320,732,2439,764,10,6.5200,2.1516,2.0000
391,732,2439,764,10,2.6200,0.9170,2.0000
1006,732,2439,764,10,8.5600,3.2528,4.0000
1029,732,9191,764,10,3.3600,1.5120,2.0000
1379,732,9191,764,10,5.7600,2.8224,3.0000
330,732,9191,764,10,11.9400,5.1342,3.0000
773,732,9191,764,10,2.8400,0.9656,4.0000
1416,732,9191,764,10,8.3400,3.0858,3.0000
1046,732,9191,764,10,6.6400,2.9880,4.0000
594,732,6159,764,10,2.3200,0.6960,4.0000
371,732,6159,764,10,2.6400,1.2408,4.0000
434,732,5318,764,10,4.2600,1.3206,3.0000
438,732,5318,764,10,7.7200,3.8600,4.0000
1253,732,5318,764,10,5.1300,1.5390,3.0000
1509,732,5318,764,10,5.9600,2.5032,2.0000
328,732,5318,764,10,2.5200,0.8820,2.0000
1170,732,5318,764,10,7.9500,2.7030,3.0000
201,732,5318,764,10,6.7500,2.6325,3.0000
1210,732,2862,764,10,6.8000,3.3320,4.0000
1226,732,2862,764,10,11.8400,4.0256,4.0000
1176,732,2862,764,10,3.4200,1.6758,2.0000
1326,732,2862,764,10,5.1300,2.3085,3.0000
877,732,2862,764,10,4.7400,2.2752,3.0000
1081,732,2862,764,10,8.7300,3.2301,3.0000
1297,732,2862,764,10,4.9800,1.5936,3.0000
231,732,5981,764,10,5.3000,2.0140,2.0000
1434,732,5981,764,10,3.7200,1.4136,4.0000
1357,732,5981,764,10,8.1300,3.5772,3.0000
1174,732,5981,764,10,6.8100,2.4516,3.0000
165,732,5981,764,10,7.0000,2.4500,4.0000
75,732,5981,764,10,1.3600,0.4760,2.0000
758,732,5981,764,10,12.7600,5.2316,4.0000
115,732,1013,764,10,1.3000,0.4030,2.0000
225,732,1013,764,10,15.5600,7.4688,4.0000
308,732,1013,764,10,8.7200,3.5752,4.0000
59,732,1013,764,10,4.2000,1.6380,3.0000
807,732,1013,764,10,4.2300,1.6497,3.0000
119,732,1013,764,10,6.8400,3.0780,3.0000
1447,732,7158,764,10,11.8400,4.7360,4.0000
571,732,7158,764,10,5.0000,1.9500,4.0000
1226,732,7158,764,10,11.8400,4.6176,4.0000
404,732,7158,764,10,5.0000,1.5500,4.0000
581,732,7158,764,10,8.5200,3.7488,3.0000
465,732,7158,764,10,11.8000,5.0740,4.0000
814,732,7158,764,10,6.9200,3.3216,4.0000
910,732,7158,764,10,7.3600,2.5760,4.0000
521,732,9191,764,10,10.8900,4.5738,3.0000
1376,732,9191,764,10,5.0400,2.3688,3.0000
1513,732,9191,764,10,5.7000,1.8810,3.0000
371,732,9191,764,10,1.3200,0.5940,2.0000
778,732,9191,764,10,8.1600,3.1008,3.0000
1406,732,9191,764,10,1.6800,0.7224,3.0000
252,732,9191,764,10,8.1300,3.9837,3.0000
1427,732,9191,764,10,9.8100,4.0221,3.0000
984,732,7376,764,10,2.4300,0.7533,3.0000
375,732,7376,764,10,4.5800,1.7862,2.0000
645,732,7376,764,10,9.9600,4.8804,3.0000
662,732,7376,764,10,6.9000,3.0360,3.0000
612,732,7376,764,10,7.1400,2.9274,3.0000
761,732,7376,764,10,3.4000,1.0540,2.0000
1456,732,7376,764,10,7.3200,2.9280,4.0000
1470,732,9037,764,10,7.2300,2.7474,3.0000
449,732,9037,764,10,14.7600,6.9372,4.0000
1225,732,9037,764,10,3.4400,1.4792,2.0000
455,732,9037,764,10,6.7200,2.6208,4.0000
1464,732,3608,764,10,11.8400,4.9728,4.0000
882,732,3608,764,10,7.4700,3.5856,3.0000
1071,732,3608,764,10,7.9200,3.1680,3.0000
89,732,3608,764,10,4.7700,1.8603,3.0000
332,732,3608,764,10,8.8400,3.4476,4.0000
16,732,3608,764,10,11.4900,5.1705,3.0000
965,732,3608,764,10,6.1200,2.2644,4.0000
56,732,3761,764,10,2.8400,1.1360,4.0000
432,732,3761,764,10,9.4000,4.5120,4.0000
1372,732,3761,764,10,4.9800,1.8924,2.0000
402,732,3761,764,10,3.3900,1.1526,3.0000
1338,732,3761,764,10,6.6600,1.9980,3.0000
502,732,3761,764,10,9.5100,3.7089,3.0000
1039,732,3761,764,10,3.2400,1.5552,4.0000
1528,732,9316,764,10,7.3200,2.7084,3.0000
1078,732,9316,764,10,4.9200,2.1648,3.0000
868,732,9316,764,10,10.7400,4.5108,3.0000
1085,732,9316,764,10,8.9600,3.6736,4.0000
436,732,9316,764,10,3.0600,1.2546,2.0000
1239,732,9316,764,10,4.5600,1.5048,2.0000
802,732,9316,764,10,5.9800,2.7508,2.0000
599,732,5605,764,10,4.6400,1.6240,2.0000
1148,732,5605,764,10,8.0700,2.5017,3.0000
1058,732,5605,764,10,5.5200,2.6496,2.0000
182,732,5605,764,10,7.3600,2.6496,4.0000
838,732,5605,764,10,7.7400,3.5604,3.0000
1341,732,8228,764,10,13.8000,6.6240,4.0000
892,732,8228,764,10,8.1900,3.0303,3.0000
682,732,8228,764,10,2.4400,0.8052,4.0000
898,732,8228,764,10,5.2200,1.8270,3.0000
249,732,8228,764,10,6.3600,2.4168,4.0000
735,732,8228,764,10,2.9400,1.3818,2.0000
906,732,5223,764,10,1.8900,0.7182,3.0000
1028,732,5223,764,10,4.4800,1.9712,2.0000
246,732,5223,764,10,6.4200,2.3754,2.0000
1035,732,5223,764,10,3.3300,1.1988,3.0000
1372,732,5223,764,10,4.9800,2.0916,2.0000
1189,732,5223,764,10,2.2800,0.7524,3.0000
180,732,5223,764,10,2.0700,0.9522,3.0000
1228,732,9634,764,10,8.7600,3.9420,4.0000
1205,732,9634,764,10,5.2000,2.1320,2.0000
130,732,9634,764,10,4.4600,1.6502,2.0000
240,732,9634,764,10,2.5800,1.1868,3.0000
323,732,9634,764,10,10.5000,3.6750,3.0000
596,741,3601,0,10,1.2800,0.4480,2.0000
1133,741,3601,0,10,4.6200,1.8942,3.0000
351,741,3601,0,10,11.0400,3.6432,4.0000
1139,741,3601,0,10,8.5800,2.9172,3.0000
1476,741,3601,0,10,6.7800,2.6442,3.0000
1390,741,3601,0,10,7.6400,3.5144,4.0000
381,741,3601,0,10,9.3200,4.1008,4.0000
1041,741,8752,0,10,2.8400,1.2212,4.0000
1019,741,8752,0,10,11.2200,3.9270,3.0000
122,741,9197,0,10,7.9600,2.5472,4.0000
1391,741,9197,0,10,3.4800,1.3572,3.0000
1114,741,9197,0,10,13.6800,4.3776,4.0000
1530,741,9197,0,10,5.0800,1.5748,4.0000
282,741,9197,0,10,1.8600,0.6696,2.0000
1324,741,9197,0,10,9.9300,4.7664,3.0000
575,741,9349,0,10,8.4300,2.8662,3.0000
858,741,9349,0,10,8.8800,3.8184,4.0000
10,741,9349,0,10,2.8400,0.9372,2.0000
1261,741,2439,0,10,1.8000,0.7740,3.0000
1478,741,2439,0,10,5.3200,2.0748,2.0000
829,741,2439,0,10,4.3400,1.7794,2.0000
73,741,2439,0,10,6.9900,3.0756,3.0000
1195,741,2439,0,10,6.6400,2.2576,4.0000
119,741,2439,0,10,6.8400,3.3516,3.0000
230,741,2439,0,10,2.3800,0.7378,2.0000
313,741,2439,0,10,8.5500,2.9925,3.0000
1149,741,7700,0,10,2.6400,1.2672,3.0000
1498,741,7700,0,10,6.9000,2.6910,3.0000
36,741,7700,0,10,5.4000,1.6740,3.0000
479,741,7700,0,10,6.4500,2.8380,3.0000
1122,741,7700,0,10,2.2200,0.9546,3.0000
1166,741,7700,0,10,4.4200,2.1216,2.0000
1448,741,7700,0,10,15.7600,5.5160,4.0000
525,741,9197,0,10,8.5500,3.4200,3.0000
1381,741,9197,0,10,6.5100,2.9295,3.0000
1518,741,9197,0,10,10.5600,3.2736,3.0000
376,741,9197,0,10,4.5400,1.9976,2.0000
686,741,9197,0,10,5.4600,2.0202,3.0000
1314,741,9197,0,10,1.9200,0.8064,3.0000
159,741,9197,0,10,6.8400,3.2832,4.0000
1335,741,9197,0,10,7.2300,2.8920,3.0000
989,741,7376,0,10,2.5200,0.7812,3.0000
379,741,7376,0,10,7.7000,3.0030,2.0000
650,741,7376,0,10,4.6500,2.2785,3.0000
666,741,7376,0,10,2.6700,1.1748,3.0000
616,741,7376,0,10,3.9900,1.6359,3.0000
766,741,7376,0,10,1.8600,0.9114,3.0000
1461,741,7376,0,10,10.2400,3.9936,4.0000
1378,741,8534,0,10,2.1900,0.8103,3.0000
356,741,8534,0,10,7.0800,3.2568,3.0000
1132,741,8534,0,10,4.9800,2.0418,3.0000
363,741,8534,0,10,7.2800,2.7664,4.0000
1371,741,3080,0,10,7.4100,3.0381,3.0000
789,741,3080,0,10,14.4800,6.9504,4.0000
978,741,3080,0,10,6.4000,2.5600,4.0000
1554,741,3080,0,10,10.1600,3.9624,4.0000
240,741,3080,0,10,2.5800,1.0062,3.0000
1482,741,3080,0,10,2.4000,1.0800,4.0000
872,741,3080,0,10,12.6000,4.6620,5.0000
60,741,3761,0,10,10.6400,4.1496,4.0000
437,741,3761,0,10,5.9100,2.7777,3.0000
1279,741,3761,0,10,5.9200,2.1904,2.0000
310,741,3761,0,10,2.2800,0.7296,3.0000
1246,741,3761,0,10,4.6200,2.2638,3.0000
410,741,3761,0,10,3.7800,1.4364,3.0000
946,741,3761,0,10,11.4000,5.3580,4.0000
1435,741,8894,0,10,13.6000,6.2560,5.0000
986,741,8894,0,10,10.5000,3.3600,3.0000
873,741,8894,0,10,7.0500,2.1150,3.0000
1089,741,8894,0,10,4.9400,2.4700,2.0000
440,741,8894,0,10,2.0100,1.0050,3.0000
1243,741,8894,0,10,4.7200,1.9824,4.0000
806,741,8894,0,10,10.4000,3.5360,4.0000
1283,741,10095,0,10,2.3700,0.9243,3.0000
274,741,10095,0,10,14.9600,6.7320,4.0000
184,741,10095,0,10,13.6000,5.1680,4.0000
867,741,10095,0,10,5.6400,1.7484,3.0000
1522,741,10095,0,10,2.2800,0.8208,2.0000
700,741,10095,0,10,8.0400,3.3768,3.0000
877,741,10095,0,10,4.7400,2.1330,3.0000
761,741,10095,0,10,5.1000,1.9890,3.0000
991,741,3234,0,10,9.7500,4.5825,3.0000
1061,741,3234,0,10,4.9800,1.9422,3.0000
119,741,3234,0,10,9.1200,2.9184,4.0000
974,741,3234,0,10,3.9500,1.2245,5.0000
1111,741,3234,0,10,3.1200,1.1232,4.0000
1527,741,3234,0,10,6.9200,2.9756,2.0000
279,741,3234,0,10,8.4600,3.0456,3.0000
907,741,3234,0,10,10.2600,3.5910,3.0000
558,741,8952,0,10,1.6000,0.4960,2.0000
801,741,8952,0,10,10.6000,5.0880,4.0000
485,741,8952,0,10,10.9500,3.3945,5.0000
60,741,1550,0,10,7.9800,2.3940,3.0000
809,741,1550,0,10,2.4400,0.7808,2.0000
1497,741,3762,0,10,6.5800,2.8294,2.0000
343,741,3762,0,10,6.9000,2.8980,3.0000
1104,741,3762,0,10,9.8000,3.3320,4.0000
156,741,1183,0,10,1.6500,0.4950,3.0000
838,741,1183,0,10,5.1600,2.2188,2.0000
349,741,1183,0,10,7.0200,2.9484,3.0000
672,741,1183,0,10,10.0200,4.8096,3.0000
322,741,7614,0,10,8.9400,3.1290,3.0000
339,741,7614,0,10,2.8000,1.0640,2.0000
289,741,7614,0,10,2.7400,1.1234,2.0000
1155,741,1836,0,10,5.6400,2.0868,3.0000
613,741,1836,0,10,5.4600,2.5116,3.0000
